layers_0,length_0,layers_1,length_1,layers_2,length_2,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,application,filename,num_packet,mac_src_custom,mac_dst_custom,layers_3,length_3,layers_4,length_4
CookedLinux,78,IP,62,TCP,42,1591955120.4735289,78,,,10.16.100.73,192.168.0.180,24,1883,33123,MQTT,MQTT_Kaggle.pcap,6375,50:02:91:3D:4C:97,50:02:91:38:9C:2D,MQTT,10.0,MQTTPublish,8.0
CookedLinux,68,IP,52,TCP,32,1591955120.473542,68,,,192.168.0.180,10.16.100.73,16,33123,1883,MQTT,MQTT_Kaggle.pcap,6376,50:02:91:38:9C:2D,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955120.473585,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,6377,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955120.473593,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,6378,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955120.4736,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,6379,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955120.473603,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,6380,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,82,IP,66,TCP,46,1591955120.473609,82,,,10.16.100.73,192.168.0.176,24,1883,43061,MQTT,MQTT_Kaggle.pcap,6381,50:02:91:3D:4C:97,50:02:91:AC:C2:6A,MQTT,14.0,MQTTPublish,12.0
CookedLinux,68,IP,52,TCP,32,1591955120.4736118,68,,,192.168.0.176,10.16.100.73,16,43061,1883,MQTT,MQTT_Kaggle.pcap,6382,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955120.473618,81,,,10.16.100.73,192.168.0.155,24,1883,39481,MQTT,MQTT_Kaggle.pcap,6383,50:02:91:3D:4C:97,50:02:91:C2:B4:8D,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955120.4736211,68,,,192.168.0.155,10.16.100.73,16,39481,1883,MQTT,MQTT_Kaggle.pcap,6384,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955120.473626,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,6385,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955120.4736302,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,6386,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955120.473635,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,6387,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955120.4736369,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,6388,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955121.473414,78,,,192.168.0.180,10.16.100.73,24,33123,1883,MQTT,MQTT_Kaggle.pcap,6389,50:02:91:38:9C:2D,50:02:91:3D:4C:97,MQTT,10.0,MQTTPublish,8.0
CookedLinux,81,IP,65,TCP,45,1591955121.4734411,81,,,192.168.0.154,10.16.100.73,24,45845,1883,MQTT,MQTT_Kaggle.pcap,6390,50:02:91:1B:E0:40,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955121.47345,81,,,192.168.0.174,10.16.100.73,24,43063,1883,MQTT,MQTT_Kaggle.pcap,6391,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,82,IP,66,TCP,46,1591955121.473465,82,,,192.168.0.176,10.16.100.73,24,43061,1883,MQTT,MQTT_Kaggle.pcap,6392,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,MQTT,14.0,MQTTPublish,12.0
CookedLinux,81,IP,65,TCP,45,1591955121.4734778,81,,,192.168.0.155,10.16.100.73,24,39481,1883,MQTT,MQTT_Kaggle.pcap,6393,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955121.473531,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,6394,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955121.4735491,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,6395,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955121.473558,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,6396,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955121.473561,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,6397,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955121.473567,78,,,10.16.100.73,192.168.0.180,24,1883,33123,MQTT,MQTT_Kaggle.pcap,6398,50:02:91:3D:4C:97,50:02:91:38:9C:2D,MQTT,10.0,MQTTPublish,8.0
CookedLinux,68,IP,52,TCP,32,1591955121.473571,68,,,192.168.0.180,10.16.100.73,16,33123,1883,MQTT,MQTT_Kaggle.pcap,6399,50:02:91:38:9C:2D,50:02:91:3D:4C:97,,,,
CookedLinux,82,IP,66,TCP,46,1591955121.473576,82,,,10.16.100.73,192.168.0.176,24,1883,43061,MQTT,MQTT_Kaggle.pcap,6400,50:02:91:3D:4C:97,50:02:91:AC:C2:6A,MQTT,14.0,MQTTPublish,12.0
CookedLinux,68,IP,52,TCP,32,1591955121.473579,68,,,192.168.0.176,10.16.100.73,16,43061,1883,MQTT,MQTT_Kaggle.pcap,6401,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955121.473585,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,6402,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955121.473588,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,6403,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955121.473593,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,6404,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955121.473595,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,6405,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955121.473616,81,,,10.16.100.73,192.168.0.155,24,1883,39481,MQTT,MQTT_Kaggle.pcap,6406,50:02:91:3D:4C:97,50:02:91:C2:B4:8D,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955121.473619,68,,,192.168.0.155,10.16.100.73,16,39481,1883,MQTT,MQTT_Kaggle.pcap,6407,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955122.4733589,78,,,192.168.0.180,10.16.100.73,24,33123,1883,MQTT,MQTT_Kaggle.pcap,6408,50:02:91:38:9C:2D,50:02:91:3D:4C:97,MQTT,10.0,MQTTPublish,8.0
CookedLinux,81,IP,65,TCP,45,1591955122.473451,81,,,192.168.0.154,10.16.100.73,24,45845,1883,MQTT,MQTT_Kaggle.pcap,6409,50:02:91:1B:E0:40,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955122.473462,81,,,192.168.0.174,10.16.100.73,24,43063,1883,MQTT,MQTT_Kaggle.pcap,6410,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,78,IP,62,TCP,42,1591955122.4734669,78,,,10.16.100.73,192.168.0.180,24,1883,33123,MQTT,MQTT_Kaggle.pcap,6411,50:02:91:3D:4C:97,50:02:91:38:9C:2D,MQTT,10.0,MQTTPublish,8.0
CookedLinux,68,IP,52,TCP,32,1591955122.473475,68,,,192.168.0.180,10.16.100.73,16,33123,1883,MQTT,MQTT_Kaggle.pcap,6412,50:02:91:38:9C:2D,50:02:91:3D:4C:97,,,,
CookedLinux,82,IP,66,TCP,46,1591955122.473505,82,,,192.168.0.176,10.16.100.73,24,43061,1883,MQTT,MQTT_Kaggle.pcap,6413,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,MQTT,14.0,MQTTPublish,12.0
CookedLinux,81,IP,65,TCP,45,1591955122.473505,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,6414,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955122.473509,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,6415,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955122.473514,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,6416,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955122.473517,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,6417,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955122.4735231,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,6418,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955122.473526,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,6419,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955122.473531,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,6420,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955122.473534,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,6421,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955122.473535,81,,,192.168.0.155,10.16.100.73,24,39481,1883,MQTT,MQTT_Kaggle.pcap,6422,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,82,IP,66,TCP,46,1591955122.473556,82,,,10.16.100.73,192.168.0.176,24,1883,43061,MQTT,MQTT_Kaggle.pcap,6423,50:02:91:3D:4C:97,50:02:91:AC:C2:6A,MQTT,14.0,MQTTPublish,12.0
CookedLinux,68,IP,52,TCP,32,1591955122.473559,68,,,192.168.0.176,10.16.100.73,16,43061,1883,MQTT,MQTT_Kaggle.pcap,6424,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955122.473565,81,,,10.16.100.73,192.168.0.155,24,1883,39481,MQTT,MQTT_Kaggle.pcap,6425,50:02:91:3D:4C:97,50:02:91:C2:B4:8D,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955122.473568,68,,,192.168.0.155,10.16.100.73,16,39481,1883,MQTT,MQTT_Kaggle.pcap,6426,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955123.4733438,78,,,192.168.0.180,10.16.100.73,24,33123,1883,MQTT,MQTT_Kaggle.pcap,6427,50:02:91:38:9C:2D,50:02:91:3D:4C:97,MQTT,10.0,MQTTPublish,8.0
CookedLinux,81,IP,65,TCP,45,1591955123.473371,81,,,192.168.0.154,10.16.100.73,24,45845,1883,MQTT,MQTT_Kaggle.pcap,6428,50:02:91:1B:E0:40,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955123.47338,81,,,192.168.0.174,10.16.100.73,24,43063,1883,MQTT,MQTT_Kaggle.pcap,6429,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,78,IP,62,TCP,42,1591955123.473422,78,,,10.16.100.73,192.168.0.180,24,1883,33123,MQTT,MQTT_Kaggle.pcap,6430,50:02:91:3D:4C:97,50:02:91:38:9C:2D,MQTT,10.0,MQTTPublish,8.0
CookedLinux,68,IP,52,TCP,32,1591955123.473431,68,,,192.168.0.180,10.16.100.73,16,33123,1883,MQTT,MQTT_Kaggle.pcap,6431,50:02:91:38:9C:2D,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955123.47346,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,6432,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955123.473464,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,6433,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955123.47347,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,6434,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955123.473472,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,6435,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955123.4734778,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,6436,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955123.473481,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,6437,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955123.473486,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,6438,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955123.473489,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,6439,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,82,IP,66,TCP,46,1591955123.473509,82,,,192.168.0.176,10.16.100.73,24,43061,1883,MQTT,MQTT_Kaggle.pcap,6440,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,MQTT,14.0,MQTTPublish,12.0
CookedLinux,81,IP,65,TCP,45,1591955123.473516,81,,,192.168.0.155,10.16.100.73,24,39481,1883,MQTT,MQTT_Kaggle.pcap,6441,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,82,IP,66,TCP,46,1591955123.473539,82,,,10.16.100.73,192.168.0.176,24,1883,43061,MQTT,MQTT_Kaggle.pcap,6442,50:02:91:3D:4C:97,50:02:91:AC:C2:6A,MQTT,14.0,MQTTPublish,12.0
CookedLinux,68,IP,52,TCP,32,1591955123.473551,68,,,192.168.0.176,10.16.100.73,16,43061,1883,MQTT,MQTT_Kaggle.pcap,6443,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955123.473559,81,,,10.16.100.73,192.168.0.155,24,1883,39481,MQTT,MQTT_Kaggle.pcap,6444,50:02:91:3D:4C:97,50:02:91:C2:B4:8D,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955123.473562,68,,,192.168.0.155,10.16.100.73,16,39481,1883,MQTT,MQTT_Kaggle.pcap,6445,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955124.473406,78,,,192.168.0.180,10.16.100.73,24,33123,1883,MQTT,MQTT_Kaggle.pcap,6446,50:02:91:38:9C:2D,50:02:91:3D:4C:97,MQTT,10.0,MQTTPublish,8.0
CookedLinux,81,IP,65,TCP,45,1591955124.473435,81,,,192.168.0.154,10.16.100.73,24,45845,1883,MQTT,MQTT_Kaggle.pcap,6447,50:02:91:1B:E0:40,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955124.473444,81,,,192.168.0.174,10.16.100.73,24,43063,1883,MQTT,MQTT_Kaggle.pcap,6448,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,82,IP,66,TCP,46,1591955124.473461,82,,,192.168.0.176,10.16.100.73,24,43061,1883,MQTT,MQTT_Kaggle.pcap,6449,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,MQTT,14.0,MQTTPublish,12.0
CookedLinux,80,IP,64,TCP,44,1591955124.473473,80,,,192.168.0.155,10.16.100.73,24,39481,1883,MQTT,MQTT_Kaggle.pcap,6450,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,MQTT,12.0,MQTTPublish,10.0
CookedLinux,81,IP,65,TCP,45,1591955124.473546,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,6451,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955124.473565,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,6452,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955124.473575,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,6453,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955124.473578,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,6454,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955124.473585,78,,,10.16.100.73,192.168.0.180,24,1883,33123,MQTT,MQTT_Kaggle.pcap,6455,50:02:91:3D:4C:97,50:02:91:38:9C:2D,MQTT,10.0,MQTTPublish,8.0
CookedLinux,68,IP,52,TCP,32,1591955124.473588,68,,,192.168.0.180,10.16.100.73,16,33123,1883,MQTT,MQTT_Kaggle.pcap,6456,50:02:91:38:9C:2D,50:02:91:3D:4C:97,,,,
CookedLinux,82,IP,66,TCP,46,1591955124.473594,82,,,10.16.100.73,192.168.0.176,24,1883,43061,MQTT,MQTT_Kaggle.pcap,6457,50:02:91:3D:4C:97,50:02:91:AC:C2:6A,MQTT,14.0,MQTTPublish,12.0
CookedLinux,68,IP,52,TCP,32,1591955124.473597,68,,,192.168.0.176,10.16.100.73,16,43061,1883,MQTT,MQTT_Kaggle.pcap,6458,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955124.473603,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,6459,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955124.473607,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,6460,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955124.4736118,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,6461,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955124.473614,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,6462,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,80,IP,64,TCP,44,1591955124.473636,80,,,10.16.100.73,192.168.0.155,24,1883,39481,MQTT,MQTT_Kaggle.pcap,6463,50:02:91:3D:4C:97,50:02:91:C2:B4:8D,MQTT,12.0,MQTTPublish,10.0
CookedLinux,68,IP,52,TCP,32,1591955124.473639,68,,,192.168.0.155,10.16.100.73,16,39481,1883,MQTT,MQTT_Kaggle.pcap,6464,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955125.4733028,78,,,192.168.0.180,10.16.100.73,24,33123,1883,MQTT,MQTT_Kaggle.pcap,6465,50:02:91:38:9C:2D,50:02:91:3D:4C:97,MQTT,10.0,MQTTPublish,8.0
CookedLinux,81,IP,65,TCP,45,1591955125.473335,81,,,192.168.0.154,10.16.100.73,24,45845,1883,MQTT,MQTT_Kaggle.pcap,6466,50:02:91:1B:E0:40,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955125.4733438,81,,,192.168.0.174,10.16.100.73,24,43063,1883,MQTT,MQTT_Kaggle.pcap,6467,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,82,IP,66,TCP,46,1591955125.4733589,82,,,192.168.0.176,10.16.100.73,24,43061,1883,MQTT,MQTT_Kaggle.pcap,6468,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,MQTT,14.0,MQTTPublish,12.0
CookedLinux,81,IP,65,TCP,45,1591955125.473371,81,,,192.168.0.155,10.16.100.73,24,39481,1883,MQTT,MQTT_Kaggle.pcap,6469,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955125.473459,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,6470,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955125.473494,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,6471,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955125.473508,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,6472,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955125.473512,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,6473,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955125.473518,78,,,10.16.100.73,192.168.0.180,24,1883,33123,MQTT,MQTT_Kaggle.pcap,6474,50:02:91:3D:4C:97,50:02:91:38:9C:2D,MQTT,10.0,MQTTPublish,8.0
CookedLinux,68,IP,52,TCP,32,1591955125.473521,68,,,192.168.0.180,10.16.100.73,16,33123,1883,MQTT,MQTT_Kaggle.pcap,6475,50:02:91:38:9C:2D,50:02:91:3D:4C:97,,,,
CookedLinux,82,IP,66,TCP,46,1591955125.473527,82,,,10.16.100.73,192.168.0.176,24,1883,43061,MQTT,MQTT_Kaggle.pcap,6476,50:02:91:3D:4C:97,50:02:91:AC:C2:6A,MQTT,14.0,MQTTPublish,12.0
CookedLinux,68,IP,52,TCP,32,1591955125.47353,68,,,192.168.0.176,10.16.100.73,16,43061,1883,MQTT,MQTT_Kaggle.pcap,6477,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955125.473536,81,,,10.16.100.73,192.168.0.155,24,1883,39481,MQTT,MQTT_Kaggle.pcap,6478,50:02:91:3D:4C:97,50:02:91:C2:B4:8D,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955125.473539,68,,,192.168.0.155,10.16.100.73,16,39481,1883,MQTT,MQTT_Kaggle.pcap,6479,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955125.473544,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,6480,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955125.473548,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,6481,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955125.473553,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,6482,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955125.473555,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,6483,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955126.4733,78,,,192.168.0.180,10.16.100.73,24,33123,1883,MQTT,MQTT_Kaggle.pcap,6484,50:02:91:38:9C:2D,50:02:91:3D:4C:97,MQTT,10.0,MQTTPublish,8.0
CookedLinux,81,IP,65,TCP,45,1591955126.473328,81,,,192.168.0.154,10.16.100.73,24,45845,1883,MQTT,MQTT_Kaggle.pcap,6485,50:02:91:1B:E0:40,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955126.473337,81,,,192.168.0.174,10.16.100.73,24,43063,1883,MQTT,MQTT_Kaggle.pcap,6486,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,82,IP,66,TCP,46,1591955126.473351,82,,,192.168.0.176,10.16.100.73,24,43061,1883,MQTT,MQTT_Kaggle.pcap,6487,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,MQTT,14.0,MQTTPublish,12.0
