layers_0,length_0,layers_1,length_1,layers_2,length_2,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,application,filename,num_packet,mac_src_custom,mac_dst_custom,layers_3,length_3,layers_4,length_4,layers_5,length_5
Ether,66,IP,52,TCP,32.0,1581674994.620135,66,50:00:00:01:00:03,00:50:00:00:0e:00,192.168.1.7,10.0.0.7,16.0,1883.0,58348.0,MQTT,MQTT_IEEE.pcap,5080,50:02:91:22:1A:8C,50:02:91:06:3C:94,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.6201391,66,50:00:00:01:00:03,00:50:00:00:0e:00,192.168.1.7,10.0.0.7,17.0,1883.0,58348.0,MQTT,MQTT_IEEE.pcap,5081,50:02:91:22:1A:8C,50:02:91:06:3C:94,,,,,,
Ether,70,IP,56,TCP,36.0,1581674994.620142,70,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,24.0,1883.0,59024.0,MQTT,MQTT_IEEE.pcap,5082,50:02:91:22:1A:8C,50:02:91:CE:64:2E,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674994.6203,66,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,16.0,39844.0,1883.0,MQTT,MQTT_IEEE.pcap,5083,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.6203868,66,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,16.0,59024.0,1883.0,MQTT,MQTT_IEEE.pcap,5084,50:02:91:CE:64:2E,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.620393,66,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,16.0,58348.0,1883.0,MQTT,MQTT_IEEE.pcap,5085,50:02:91:06:3C:94,50:02:91:22:1A:8C,,,,,,
Ether,86,IP,72,TCP,52.0,1581674994.6204698,86,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,24.0,59024.0,1883.0,MQTT,MQTT_IEEE.pcap,5086,50:02:91:CE:64:2E,50:02:91:22:1A:8C,MQTT,20.0,MQTTPublish,18.0,,
Ether,68,IP,54,TCP,34.0,1581674994.620483,68,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,25.0,59024.0,1883.0,MQTT,MQTT_IEEE.pcap,5087,50:02:91:CE:64:2E,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674994.6205971,66,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,16.0,1883.0,59024.0,MQTT,MQTT_IEEE.pcap,5088,50:02:91:22:1A:8C,50:02:91:CE:64:2E,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.620602,66,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,17.0,1883.0,59024.0,MQTT,MQTT_IEEE.pcap,5089,50:02:91:22:1A:8C,50:02:91:CE:64:2E,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.6207962,66,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,16.0,59024.0,1883.0,MQTT,MQTT_IEEE.pcap,5090,50:02:91:CE:64:2E,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674994.805905,74,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,2.0,40816.0,1883.0,MQTT,MQTT_IEEE.pcap,5098,50:02:91:FD:50:BD,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674994.80591,74,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,2.0,37946.0,1883.0,MQTT,MQTT_IEEE.pcap,5099,50:02:91:18:43:4F,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674994.806199,74,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,2.0,56462.0,1883.0,MQTT,MQTT_IEEE.pcap,5100,50:02:91:03:A0:5E,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674994.8063052,74,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,18.0,1883.0,40816.0,MQTT,MQTT_IEEE.pcap,5101,50:02:91:22:1A:8C,50:02:91:FD:50:BD,,,,,,
Ether,74,IP,60,TCP,40.0,1581674994.80631,74,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,18.0,1883.0,37946.0,MQTT,MQTT_IEEE.pcap,5102,50:02:91:22:1A:8C,50:02:91:18:43:4F,,,,,,
Ether,74,IP,60,TCP,40.0,1581674994.806427,74,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,18.0,1883.0,56462.0,MQTT,MQTT_IEEE.pcap,5103,50:02:91:22:1A:8C,50:02:91:03:A0:5E,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.806605,66,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,16.0,37946.0,1883.0,MQTT,MQTT_IEEE.pcap,5104,50:02:91:18:43:4F,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674994.806644,115,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,24.0,37946.0,1883.0,MQTT,MQTT_IEEE.pcap,5105,50:02:91:18:43:4F,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674994.8067698,66,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,16.0,1883.0,37946.0,MQTT,MQTT_IEEE.pcap,5106,50:02:91:22:1A:8C,50:02:91:18:43:4F,,,,,,
Ether,70,IP,56,TCP,36.0,1581674994.806817,70,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,24.0,1883.0,37946.0,MQTT,MQTT_IEEE.pcap,5107,50:02:91:22:1A:8C,50:02:91:18:43:4F,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674994.806956,66,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,16.0,37946.0,1883.0,MQTT,MQTT_IEEE.pcap,5108,50:02:91:18:43:4F,50:02:91:22:1A:8C,,,,,,
Ether,86,IP,72,TCP,52.0,1581674994.807048,86,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,24.0,37946.0,1883.0,MQTT,MQTT_IEEE.pcap,5109,50:02:91:18:43:4F,50:02:91:22:1A:8C,MQTT,20.0,MQTTPublish,18.0,,
Ether,68,IP,54,TCP,34.0,1581674994.807097,68,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,25.0,37946.0,1883.0,MQTT,MQTT_IEEE.pcap,5110,50:02:91:18:43:4F,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674994.807907,66,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,16.0,1883.0,37946.0,MQTT,MQTT_IEEE.pcap,5111,50:02:91:22:1A:8C,50:02:91:18:43:4F,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.807912,66,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,17.0,1883.0,37946.0,MQTT,MQTT_IEEE.pcap,5112,50:02:91:22:1A:8C,50:02:91:18:43:4F,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.808072,66,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,16.0,37946.0,1883.0,MQTT,MQTT_IEEE.pcap,5113,50:02:91:18:43:4F,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.808801,66,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,16.0,40816.0,1883.0,MQTT,MQTT_IEEE.pcap,5114,50:02:91:FD:50:BD,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674994.808808,115,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,24.0,40816.0,1883.0,MQTT,MQTT_IEEE.pcap,5115,50:02:91:FD:50:BD,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,74,IP,60,TCP,40.0,1581674994.808824,74,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,2.0,43696.0,1883.0,MQTT,MQTT_IEEE.pcap,5116,50:02:91:44:59:D5,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.808924,66,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,16.0,56462.0,1883.0,MQTT,MQTT_IEEE.pcap,5117,50:02:91:03:A0:5E,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.808987,66,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,16.0,1883.0,40816.0,MQTT,MQTT_IEEE.pcap,5118,50:02:91:22:1A:8C,50:02:91:FD:50:BD,,,,,,
Ether,115,IP,101,TCP,81.0,1581674994.809009,115,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,24.0,56462.0,1883.0,MQTT,MQTT_IEEE.pcap,5119,50:02:91:03:A0:5E,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,70,IP,56,TCP,36.0,1581674994.809015,70,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,24.0,1883.0,40816.0,MQTT,MQTT_IEEE.pcap,5120,50:02:91:22:1A:8C,50:02:91:FD:50:BD,MQTT,4.0,MQTTConnack,2.0,,
Ether,74,IP,60,TCP,40.0,1581674994.8090198,74,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,18.0,1883.0,43696.0,MQTT,MQTT_IEEE.pcap,5121,50:02:91:22:1A:8C,50:02:91:44:59:D5,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.8091712,66,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,16.0,1883.0,56462.0,MQTT,MQTT_IEEE.pcap,5122,50:02:91:22:1A:8C,50:02:91:03:A0:5E,,,,,,
Ether,70,IP,56,TCP,36.0,1581674994.809175,70,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,24.0,1883.0,56462.0,MQTT,MQTT_IEEE.pcap,5123,50:02:91:22:1A:8C,50:02:91:03:A0:5E,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674994.809246,66,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43696.0,1883.0,MQTT,MQTT_IEEE.pcap,5124,50:02:91:44:59:D5,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.809281,66,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,16.0,40816.0,1883.0,MQTT,MQTT_IEEE.pcap,5125,50:02:91:FD:50:BD,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674994.809284,115,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,24.0,43696.0,1883.0,MQTT,MQTT_IEEE.pcap,5126,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,124,IP,110,TCP,90.0,1581674994.80938,124,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,24.0,40816.0,1883.0,MQTT,MQTT_IEEE.pcap,5127,50:02:91:FD:50:BD,50:02:91:22:1A:8C,MQTT,58.0,MQTTPublish,56.0,,
Ether,68,IP,54,TCP,34.0,1581674994.809387,68,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,25.0,40816.0,1883.0,MQTT,MQTT_IEEE.pcap,5128,50:02:91:FD:50:BD,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674994.809429,66,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,16.0,1883.0,43696.0,MQTT,MQTT_IEEE.pcap,5129,50:02:91:22:1A:8C,50:02:91:44:59:D5,,,,,,
Ether,70,IP,56,TCP,36.0,1581674994.8094509,70,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,24.0,1883.0,43696.0,MQTT,MQTT_IEEE.pcap,5130,50:02:91:22:1A:8C,50:02:91:44:59:D5,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674994.809528,66,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,16.0,1883.0,40816.0,MQTT,MQTT_IEEE.pcap,5131,50:02:91:22:1A:8C,50:02:91:FD:50:BD,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.809533,66,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,17.0,1883.0,40816.0,MQTT,MQTT_IEEE.pcap,5132,50:02:91:22:1A:8C,50:02:91:FD:50:BD,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.80993,66,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,16.0,56462.0,1883.0,MQTT,MQTT_IEEE.pcap,5133,50:02:91:03:A0:5E,50:02:91:22:1A:8C,,,,,,
Ether,152,IP,138,TCP,118.0,1581674994.810013,152,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,24.0,56462.0,1883.0,MQTT,MQTT_IEEE.pcap,5134,50:02:91:03:A0:5E,50:02:91:22:1A:8C,MQTT,86.0,MQTTPublish,84.0,,
Ether,68,IP,54,TCP,34.0,1581674994.81002,68,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,25.0,56462.0,1883.0,MQTT,MQTT_IEEE.pcap,5135,50:02:91:03:A0:5E,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674994.810253,66,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43696.0,1883.0,MQTT,MQTT_IEEE.pcap,5136,50:02:91:44:59:D5,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.810255,66,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,16.0,1883.0,56462.0,MQTT,MQTT_IEEE.pcap,5137,50:02:91:22:1A:8C,50:02:91:03:A0:5E,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.8102589,66,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,17.0,1883.0,56462.0,MQTT,MQTT_IEEE.pcap,5138,50:02:91:22:1A:8C,50:02:91:03:A0:5E,,,,,,
Ether,87,IP,73,TCP,53.0,1581674994.810261,87,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,24.0,43696.0,1883.0,MQTT,MQTT_IEEE.pcap,5139,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,,
Ether,68,IP,54,TCP,34.0,1581674994.810267,68,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,25.0,43696.0,1883.0,MQTT,MQTT_IEEE.pcap,5140,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674994.810304,66,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,16.0,40816.0,1883.0,MQTT,MQTT_IEEE.pcap,5141,50:02:91:FD:50:BD,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.810435,66,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,16.0,1883.0,43696.0,MQTT,MQTT_IEEE.pcap,5142,50:02:91:22:1A:8C,50:02:91:44:59:D5,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.810439,66,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,17.0,1883.0,43696.0,MQTT,MQTT_IEEE.pcap,5143,50:02:91:22:1A:8C,50:02:91:44:59:D5,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.810492,66,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,16.0,56462.0,1883.0,MQTT,MQTT_IEEE.pcap,5144,50:02:91:03:A0:5E,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674994.810633,66,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43696.0,1883.0,MQTT,MQTT_IEEE.pcap,5145,50:02:91:44:59:D5,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674995.1773891,74,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,2.0,56636.0,1883.0,MQTT,MQTT_IEEE.pcap,5152,50:02:91:EA:4E:80,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674995.177826,74,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,18.0,1883.0,56636.0,MQTT,MQTT_IEEE.pcap,5153,50:02:91:22:1A:8C,50:02:91:EA:4E:80,,,,,,
Ether,66,IP,52,TCP,32.0,1581674995.178153,66,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56636.0,1883.0,MQTT,MQTT_IEEE.pcap,5154,50:02:91:EA:4E:80,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674995.178205,115,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,24.0,56636.0,1883.0,MQTT,MQTT_IEEE.pcap,5155,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674995.178333,66,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,16.0,1883.0,56636.0,MQTT,MQTT_IEEE.pcap,5156,50:02:91:22:1A:8C,50:02:91:EA:4E:80,,,,,,
Ether,70,IP,56,TCP,36.0,1581674995.178372,70,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,24.0,1883.0,56636.0,MQTT,MQTT_IEEE.pcap,5157,50:02:91:22:1A:8C,50:02:91:EA:4E:80,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674995.178576,66,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56636.0,1883.0,MQTT,MQTT_IEEE.pcap,5158,50:02:91:EA:4E:80,50:02:91:22:1A:8C,,,,,,
Ether,87,IP,73,TCP,53.0,1581674995.178634,87,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,24.0,56636.0,1883.0,MQTT,MQTT_IEEE.pcap,5159,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,,
Ether,68,IP,54,TCP,34.0,1581674995.17864,68,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,25.0,56636.0,1883.0,MQTT,MQTT_IEEE.pcap,5160,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674995.179134,66,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,16.0,1883.0,56636.0,MQTT,MQTT_IEEE.pcap,5161,50:02:91:22:1A:8C,50:02:91:EA:4E:80,,,,,,
Ether,66,IP,52,TCP,32.0,1581674995.1791382,66,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,17.0,1883.0,56636.0,MQTT,MQTT_IEEE.pcap,5162,50:02:91:22:1A:8C,50:02:91:EA:4E:80,,,,,,
Ether,66,IP,52,TCP,32.0,1581674995.179303,66,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56636.0,1883.0,MQTT,MQTT_IEEE.pcap,5163,50:02:91:EA:4E:80,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674995.311501,74,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,2.0,51970.0,1883.0,MQTT,MQTT_IEEE.pcap,5165,50:02:91:55:8E:56,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674995.311824,74,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,18.0,1883.0,51970.0,MQTT,MQTT_IEEE.pcap,5166,50:02:91:22:1A:8C,50:02:91:55:8E:56,,,,,,
Ether,66,IP,52,TCP,32.0,1581674995.3120189,66,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51970.0,1883.0,MQTT,MQTT_IEEE.pcap,5167,50:02:91:55:8E:56,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674995.31209,115,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,24.0,51970.0,1883.0,MQTT,MQTT_IEEE.pcap,5168,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674995.312207,66,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,16.0,1883.0,51970.0,MQTT,MQTT_IEEE.pcap,5169,50:02:91:22:1A:8C,50:02:91:55:8E:56,,,,,,
Ether,70,IP,56,TCP,36.0,1581674995.312241,70,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,24.0,1883.0,51970.0,MQTT,MQTT_IEEE.pcap,5170,50:02:91:22:1A:8C,50:02:91:55:8E:56,MQTT,4.0,MQTTConnack,2.0,,
Ether,74,IP,60,TCP,40.0,1581674995.312393,74,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,2.0,54266.0,1883.0,MQTT,MQTT_IEEE.pcap,5171,50:02:91:1E:08:55,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674995.312448,66,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51970.0,1883.0,MQTT,MQTT_IEEE.pcap,5172,50:02:91:55:8E:56,50:02:91:22:1A:8C,,,,,,
Ether,124,IP,110,TCP,90.0,1581674995.312517,124,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,24.0,51970.0,1883.0,MQTT,MQTT_IEEE.pcap,5173,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,58.0,MQTTPublish,56.0,,
Ether,68,IP,54,TCP,34.0,1581674995.312567,68,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,25.0,51970.0,1883.0,MQTT,MQTT_IEEE.pcap,5174,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,74,IP,60,TCP,40.0,1581674995.313004,74,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,18.0,1883.0,54266.0,MQTT,MQTT_IEEE.pcap,5175,50:02:91:22:1A:8C,50:02:91:1E:08:55,,,,,,
Ether,66,IP,52,TCP,32.0,1581674995.3130322,66,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,16.0,1883.0,51970.0,MQTT,MQTT_IEEE.pcap,5176,50:02:91:22:1A:8C,50:02:91:55:8E:56,,,,,,
Ether,66,IP,52,TCP,32.0,1581674995.313036,66,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,17.0,1883.0,51970.0,MQTT,MQTT_IEEE.pcap,5177,50:02:91:22:1A:8C,50:02:91:55:8E:56,,,,,,
Ether,66,IP,52,TCP,32.0,1581674995.3132029,66,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51970.0,1883.0,MQTT,MQTT_IEEE.pcap,5178,50:02:91:55:8E:56,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581674995.3132231,66,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54266.0,1883.0,MQTT,MQTT_IEEE.pcap,5179,50:02:91:1E:08:55,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581674995.313282,115,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,24.0,54266.0,1883.0,MQTT,MQTT_IEEE.pcap,5180,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581674995.3134,66,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,16.0,1883.0,54266.0,MQTT,MQTT_IEEE.pcap,5181,50:02:91:22:1A:8C,50:02:91:1E:08:55,,,,,,
Ether,70,IP,56,TCP,36.0,1581674995.313417,70,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,24.0,1883.0,54266.0,MQTT,MQTT_IEEE.pcap,5182,50:02:91:22:1A:8C,50:02:91:1E:08:55,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581674995.313562,66,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54266.0,1883.0,MQTT,MQTT_IEEE.pcap,5183,50:02:91:1E:08:55,50:02:91:22:1A:8C,,,,,,
Ether,177,IP,163,TCP,143.0,1581674995.31365,177,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,24.0,54266.0,1883.0,MQTT,MQTT_IEEE.pcap,5184,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,111.0,MQTTPublish,109.0,,
Ether,68,IP,54,TCP,34.0,1581674995.313705,68,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,25.0,54266.0,1883.0,MQTT,MQTT_IEEE.pcap,5185,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581674995.313822,66,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,16.0,1883.0,54266.0,MQTT,MQTT_IEEE.pcap,5186,50:02:91:22:1A:8C,50:02:91:1E:08:55,,,,,,
Ether,66,IP,52,TCP,32.0,1581674995.313825,66,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,17.0,1883.0,54266.0,MQTT,MQTT_IEEE.pcap,5187,50:02:91:22:1A:8C,50:02:91:1E:08:55,,,,,,
Ether,66,IP,52,TCP,32.0,1581674995.313983,66,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54266.0,1883.0,MQTT,MQTT_IEEE.pcap,5188,50:02:91:1E:08:55,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581674995.3852198,74,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39780.0,53.0,OTHERS,MQTT_IEEE.pcap,5189,50:02:91:21:8E:5C,50:02:91:1F:C3:57,,,,,,
