layers_0,length_0,layers_1,length_1,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,application,filename,num_packet,mac_src_custom,mac_dst_custom,layers_2,length_2,layers_3,length_3,layers_4,length_4,payload_layers,header_length,payload_length,flow_id_mac,flow_id_ip,flow_id
IP,52,TCP,32.0,1581675003.853462,52,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,17.0,1883.0,40834.0,MQTT,MQTT_IEEE.pcap,6573,50:02:91:22:1A:8C,50:02:91:FD:50:BD,None,0.0,None,0.0,None,0,2.0,20.0,32.0,28.0,28.0,91975.0
IP,56,TCP,36.0,1581675003.8534858,56,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,24.0,1883.0,56480.0,MQTT,MQTT_IEEE.pcap,6574,50:02:91:22:1A:8C,50:02:91:03:A0:5E,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,8.0,8.0,129560.0
IP,52,TCP,32.0,1581675003.8537009,52,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,16.0,40834.0,1883.0,MQTT,MQTT_IEEE.pcap,6575,50:02:91:FD:50:BD,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,28.0,28.0,91975.0
IP,52,TCP,32.0,1581675003.853732,52,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,16.0,56480.0,1883.0,MQTT,MQTT_IEEE.pcap,6576,50:02:91:03:A0:5E,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,8.0,8.0,129560.0
IP,138,TCP,118.0,1581675003.8538392,138,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,24.0,56480.0,1883.0,MQTT,MQTT_IEEE.pcap,6577,50:02:91:03:A0:5E,50:02:91:22:1A:8C,MQTT,86.0,MQTTPublish,84.0,None,0,4.0,54.0,84.0,8.0,8.0,129560.0
IP,52,TCP,32.0,1581675003.853847,52,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43714.0,1883.0,MQTT,MQTT_IEEE.pcap,6578,50:02:91:44:59:D5,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151804.0
IP,101,TCP,81.0,1581675003.853857,101,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,24.0,43714.0,1883.0,MQTT,MQTT_IEEE.pcap,6579,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,20.0,20.0,151804.0
IP,54,TCP,34.0,1581675003.853972,54,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,25.0,56480.0,1883.0,MQTT,MQTT_IEEE.pcap,6580,50:02:91:03:A0:5E,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,8.0,8.0,129560.0
IP,52,TCP,32.0,1581675003.854108,52,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,16.0,1883.0,43714.0,MQTT,MQTT_IEEE.pcap,6581,50:02:91:22:1A:8C,50:02:91:44:59:D5,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151804.0
IP,56,TCP,36.0,1581675003.854136,56,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,24.0,1883.0,43714.0,MQTT,MQTT_IEEE.pcap,6582,50:02:91:22:1A:8C,50:02:91:44:59:D5,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,20.0,20.0,151804.0
IP,52,TCP,32.0,1581675003.854137,52,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,16.0,37964.0,1883.0,MQTT,MQTT_IEEE.pcap,6583,50:02:91:18:43:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,10.0,10.0,165097.0
IP,52,TCP,32.0,1581675003.85426,52,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,16.0,1883.0,56480.0,MQTT,MQTT_IEEE.pcap,6584,50:02:91:22:1A:8C,50:02:91:03:A0:5E,None,0.0,None,0.0,None,0,2.0,20.0,32.0,8.0,8.0,129560.0
IP,52,TCP,32.0,1581675003.854266,52,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,17.0,1883.0,56480.0,MQTT,MQTT_IEEE.pcap,6585,50:02:91:22:1A:8C,50:02:91:03:A0:5E,None,0.0,None,0.0,None,0,2.0,20.0,32.0,8.0,8.0,129560.0
IP,52,TCP,32.0,1581675003.854988,52,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43714.0,1883.0,MQTT,MQTT_IEEE.pcap,6586,50:02:91:44:59:D5,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151804.0
IP,72,TCP,52.0,1581675003.8549929,72,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,24.0,43714.0,1883.0,MQTT,MQTT_IEEE.pcap,6587,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,20.0,MQTTPublish,18.0,None,0,4.0,54.0,18.0,20.0,20.0,151804.0
IP,54,TCP,34.0,1581675003.854995,54,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,25.0,43714.0,1883.0,MQTT,MQTT_IEEE.pcap,6588,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,20.0,20.0,151804.0
IP,52,TCP,32.0,1581675003.855141,52,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,16.0,1883.0,43714.0,MQTT,MQTT_IEEE.pcap,6589,50:02:91:22:1A:8C,50:02:91:44:59:D5,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151804.0
IP,52,TCP,32.0,1581675003.8551464,52,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,17.0,1883.0,43714.0,MQTT,MQTT_IEEE.pcap,6590,50:02:91:22:1A:8C,50:02:91:44:59:D5,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151804.0
IP,52,TCP,32.0,1581675003.855322,52,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43714.0,1883.0,MQTT,MQTT_IEEE.pcap,6591,50:02:91:44:59:D5,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151804.0
IP,52,TCP,32.0,1581675003.855974,52,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,16.0,56480.0,1883.0,MQTT,MQTT_IEEE.pcap,6592,50:02:91:03:A0:5E,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,8.0,8.0,129560.0
IP,60,TCP,40.0,1581675004.230555,60,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,2.0,56654.0,1883.0,MQTT,MQTT_IEEE.pcap,6606,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,27.0,27.0,149591.0
IP,60,TCP,40.0,1581675004.2310786,60,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,18.0,1883.0,56654.0,MQTT,MQTT_IEEE.pcap,6607,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,40.0,27.0,27.0,149591.0
IP,52,TCP,32.0,1581675004.231344,52,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56654.0,1883.0,MQTT,MQTT_IEEE.pcap,6608,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149591.0
IP,101,TCP,81.0,1581675004.2313972,101,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,24.0,56654.0,1883.0,MQTT,MQTT_IEEE.pcap,6609,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,27.0,27.0,149591.0
IP,52,TCP,32.0,1581675004.231518,52,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,16.0,1883.0,56654.0,MQTT,MQTT_IEEE.pcap,6610,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149591.0
IP,56,TCP,36.0,1581675004.231582,56,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,24.0,1883.0,56654.0,MQTT,MQTT_IEEE.pcap,6611,50:02:91:22:1A:8C,50:02:91:EA:4E:80,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,27.0,27.0,149591.0
IP,52,TCP,32.0,1581675004.231759,52,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56654.0,1883.0,MQTT,MQTT_IEEE.pcap,6612,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149591.0
IP,73,TCP,53.0,1581675004.231849,73,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,24.0,56654.0,1883.0,MQTT,MQTT_IEEE.pcap,6613,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,None,0,4.0,54.0,19.0,27.0,27.0,149591.0
IP,54,TCP,34.0,1581675004.232269,54,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,25.0,56654.0,1883.0,MQTT,MQTT_IEEE.pcap,6614,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,27.0,27.0,149591.0
IP,52,TCP,32.0,1581675004.232404,52,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,16.0,1883.0,56654.0,MQTT,MQTT_IEEE.pcap,6615,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149591.0
IP,52,TCP,32.0,1581675004.232408,52,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,17.0,1883.0,56654.0,MQTT,MQTT_IEEE.pcap,6616,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149591.0
IP,52,TCP,32.0,1581675004.232579,52,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56654.0,1883.0,MQTT,MQTT_IEEE.pcap,6617,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149591.0
IP,60,TCP,40.0,1581675004.35957,60,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,2.0,51988.0,1883.0,MQTT,MQTT_IEEE.pcap,6619,50:02:91:55:8E:56,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,21.0,21.0,100725.0
IP,60,TCP,40.0,1581675004.359872,60,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,18.0,1883.0,51988.0,MQTT,MQTT_IEEE.pcap,6620,50:02:91:22:1A:8C,50:02:91:55:8E:56,None,0.0,None,0.0,None,0,2.0,20.0,40.0,21.0,21.0,100725.0
IP,52,TCP,32.0,1581675004.360082,52,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51988.0,1883.0,MQTT,MQTT_IEEE.pcap,6621,50:02:91:55:8E:56,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100725.0
IP,101,TCP,81.0,1581675004.36014,101,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,24.0,51988.0,1883.0,MQTT,MQTT_IEEE.pcap,6622,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,21.0,21.0,100725.0
IP,52,TCP,32.0,1581675004.360278,52,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,16.0,1883.0,51988.0,MQTT,MQTT_IEEE.pcap,6623,50:02:91:22:1A:8C,50:02:91:55:8E:56,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100725.0
IP,56,TCP,36.0,1581675004.360327,56,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,24.0,1883.0,51988.0,MQTT,MQTT_IEEE.pcap,6624,50:02:91:22:1A:8C,50:02:91:55:8E:56,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,21.0,21.0,100725.0
IP,52,TCP,32.0,1581675004.361012,52,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51988.0,1883.0,MQTT,MQTT_IEEE.pcap,6625,50:02:91:55:8E:56,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100725.0
IP,113,TCP,93.0,1581675004.361017,113,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,24.0,51988.0,1883.0,MQTT,MQTT_IEEE.pcap,6626,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,61.0,MQTTPublish,59.0,None,0,4.0,54.0,59.0,21.0,21.0,100725.0
IP,54,TCP,34.0,1581675004.361019,54,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,25.0,51988.0,1883.0,MQTT,MQTT_IEEE.pcap,6627,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,21.0,21.0,100725.0
IP,52,TCP,32.0,1581675004.361175,52,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,16.0,1883.0,51988.0,MQTT,MQTT_IEEE.pcap,6628,50:02:91:22:1A:8C,50:02:91:55:8E:56,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100725.0
IP,52,TCP,32.0,1581675004.36118,52,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,17.0,1883.0,51988.0,MQTT,MQTT_IEEE.pcap,6629,50:02:91:22:1A:8C,50:02:91:55:8E:56,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100725.0
IP,52,TCP,32.0,1581675004.361361,52,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,51988.0,1883.0,MQTT,MQTT_IEEE.pcap,6630,50:02:91:55:8E:56,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100725.0
IP,60,TCP,40.0,1581675004.361576,60,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,2.0,54284.0,1883.0,MQTT,MQTT_IEEE.pcap,6631,50:02:91:1E:08:55,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,12.0,12.0,121815.0
IP,60,TCP,40.0,1581675004.361756,60,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,18.0,1883.0,54284.0,MQTT,MQTT_IEEE.pcap,6632,50:02:91:22:1A:8C,50:02:91:1E:08:55,None,0.0,None,0.0,None,0,2.0,20.0,40.0,12.0,12.0,121815.0
IP,52,TCP,32.0,1581675004.362014,52,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54284.0,1883.0,MQTT,MQTT_IEEE.pcap,6633,50:02:91:1E:08:55,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121815.0
IP,101,TCP,81.0,1581675004.362079,101,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,24.0,54284.0,1883.0,MQTT,MQTT_IEEE.pcap,6634,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,12.0,12.0,121815.0
IP,52,TCP,32.0,1581675004.362189,52,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,16.0,1883.0,54284.0,MQTT,MQTT_IEEE.pcap,6635,50:02:91:22:1A:8C,50:02:91:1E:08:55,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121815.0
IP,56,TCP,36.0,1581675004.362207,56,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,24.0,1883.0,54284.0,MQTT,MQTT_IEEE.pcap,6636,50:02:91:22:1A:8C,50:02:91:1E:08:55,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,12.0,12.0,121815.0
IP,52,TCP,32.0,1581675004.362369,52,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54284.0,1883.0,MQTT,MQTT_IEEE.pcap,6637,50:02:91:1E:08:55,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121815.0
IP,159,TCP,139.0,1581675004.362482,159,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,24.0,54284.0,1883.0,MQTT,MQTT_IEEE.pcap,6638,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,107.0,MQTTPublish,105.0,None,0,4.0,54.0,105.0,12.0,12.0,121815.0
IP,54,TCP,34.0,1581675004.362545,54,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,25.0,54284.0,1883.0,MQTT,MQTT_IEEE.pcap,6639,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,12.0,12.0,121815.0
IP,52,TCP,32.0,1581675004.362657,52,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,16.0,1883.0,54284.0,MQTT,MQTT_IEEE.pcap,6640,50:02:91:22:1A:8C,50:02:91:1E:08:55,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121815.0
IP,52,TCP,32.0,1581675004.362673,52,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,17.0,1883.0,54284.0,MQTT,MQTT_IEEE.pcap,6641,50:02:91:22:1A:8C,50:02:91:1E:08:55,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121815.0
IP,52,TCP,32.0,1581675004.362822,52,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54284.0,1883.0,MQTT,MQTT_IEEE.pcap,6642,50:02:91:1E:08:55,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121815.0
IP,60,TCP,40.0,1581675004.473212,60,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39784.0,53.0,OTHERS,MQTT_IEEE.pcap,6644,50:02:91:21:8E:5C,50:02:91:1F:C3:57,None,0.0,None,0.0,None,0,2.0,20.0,40.0,5.0,5.0,61995.0
IP,60,TCP,40.0,1581675004.47322,60,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39782.0,53.0,OTHERS,MQTT_IEEE.pcap,6645,50:02:91:21:8E:5C,50:02:91:1F:C3:57,None,0.0,None,0.0,None,0,2.0,20.0,40.0,5.0,5.0,61994.0
IP,60,TCP,40.0,1581675004.685653,60,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,2.0,35150.0,1883.0,MQTT,MQTT_IEEE.pcap,6648,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,22.0,22.0,138509.0
IP,60,TCP,40.0,1581675004.686125,60,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,18.0,1883.0,35150.0,MQTT,MQTT_IEEE.pcap,6649,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,None,0.0,None,0.0,None,0,2.0,20.0,40.0,22.0,22.0,138509.0
IP,60,TCP,40.0,1581675004.686433,60,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,2.0,39864.0,1883.0,MQTT,MQTT_IEEE.pcap,6650,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,11.0,11.0,105272.0
IP,52,TCP,32.0,1581675004.686731,52,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35150.0,1883.0,MQTT,MQTT_IEEE.pcap,6651,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138509.0
IP,60,TCP,40.0,1581675004.6867812,60,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,2.0,38134.0,1883.0,MQTT,MQTT_IEEE.pcap,6652,50:02:91:91:08:40,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,23.0,23.0,111919.0
IP,101,TCP,81.0,1581675004.686924,101,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,24.0,35150.0,1883.0,MQTT,MQTT_IEEE.pcap,6653,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,22.0,22.0,138509.0
IP,60,TCP,40.0,1581675004.687003,60,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,18.0,1883.0,39864.0,MQTT,MQTT_IEEE.pcap,6654,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,None,0.0,None,0.0,None,0,2.0,20.0,40.0,11.0,11.0,105272.0
IP,60,TCP,40.0,1581675004.687112,60,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,2.0,58368.0,1883.0,MQTT,MQTT_IEEE.pcap,6655,50:02:91:06:3C:94,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,9.0,9.0,163741.0
IP,60,TCP,40.0,1581675004.687243,60,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,18.0,1883.0,38134.0,MQTT,MQTT_IEEE.pcap,6656,50:02:91:22:1A:8C,50:02:91:91:08:40,None,0.0,None,0.0,None,0,2.0,20.0,40.0,23.0,23.0,111919.0
IP,52,TCP,32.0,1581675004.687488,52,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,16.0,39864.0,1883.0,MQTT,MQTT_IEEE.pcap,6657,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,11.0,11.0,105272.0
IP,52,TCP,32.0,1581675004.687533,52,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,16.0,1883.0,35150.0,MQTT,MQTT_IEEE.pcap,6658,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138509.0
IP,56,TCP,36.0,1581675004.687776,56,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,24.0,1883.0,35150.0,MQTT,MQTT_IEEE.pcap,6659,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,22.0,22.0,138509.0
IP,60,TCP,40.0,1581675004.687784,60,50:00:00:01:00:03,00:50:00:00:0e:00,192.168.1.7,10.0.0.7,18.0,1883.0,58368.0,MQTT,MQTT_IEEE.pcap,6660,50:02:91:22:1A:8C,50:02:91:06:3C:94,None,0.0,None,0.0,None,0,2.0,20.0,40.0,9.0,9.0,163741.0
IP,100,TCP,80.0,1581675004.6878214,100,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,24.0,39864.0,1883.0,MQTT,MQTT_IEEE.pcap,6661,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,MQTT,48.0,MQTTConnect,46.0,None,0,4.0,54.0,46.0,11.0,11.0,105272.0
IP,52,TCP,32.0,1581675004.6878278,52,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,16.0,38134.0,1883.0,MQTT,MQTT_IEEE.pcap,6662,50:02:91:91:08:40,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,23.0,23.0,111919.0
IP,52,TCP,32.0,1581675004.688339,52,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,16.0,58368.0,1883.0,MQTT,MQTT_IEEE.pcap,6663,50:02:91:06:3C:94,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,9.0,9.0,163741.0
IP,60,TCP,40.0,1581675004.689286,60,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,2.0,59044.0,1883.0,MQTT,MQTT_IEEE.pcap,6664,50:02:91:CE:64:2E,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,24.0,24.0,137490.0
IP,52,TCP,32.0,1581675004.689296,52,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35150.0,1883.0,MQTT,MQTT_IEEE.pcap,6665,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138509.0
IP,72,TCP,52.0,1581675004.689302,72,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,24.0,35150.0,1883.0,MQTT,MQTT_IEEE.pcap,6666,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,20.0,MQTTPublish,18.0,None,0,4.0,54.0,18.0,22.0,22.0,138509.0
IP,54,TCP,34.0,1581675004.689307,54,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,25.0,35150.0,1883.0,MQTT,MQTT_IEEE.pcap,6667,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,22.0,22.0,138509.0
IP,101,TCP,81.0,1581675004.689312,101,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,24.0,38134.0,1883.0,MQTT,MQTT_IEEE.pcap,6668,50:02:91:91:08:40,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,23.0,23.0,111919.0
IP,101,TCP,81.0,1581675004.689317,101,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,24.0,58368.0,1883.0,MQTT,MQTT_IEEE.pcap,6669,50:02:91:06:3C:94,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,9.0,9.0,163741.0
IP,52,TCP,32.0,1581675004.689334,52,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,16.0,1883.0,39864.0,MQTT,MQTT_IEEE.pcap,6670,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,None,0.0,None,0.0,None,0,2.0,20.0,32.0,11.0,11.0,105272.0
